playerID,yearID,stint,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,1B,PA,BA,OBP,TB,SLG,OPS,ISO,BB%,K%,BB/K,BAPIP,SB%,Weighted162Factor,Weight,Height
zinngu01,1/1/13,1,BSN,0,0,0,0,0,0,0,15,0,0,4,0,0,1,0,0,0,30,147,0.0,0.0,56,0.405797,0.0,0.0,0.027210884,0.156462585,0.0,0.350877193,0.0,0.0,0,5.8333330000000005
sveumda01,1/1/91,1,ML4,90,0,0,0,19,1,4,43,2,4,32,0,0,0,0,4,0,0,0,0.0,0.320132013,97,0.364661,0.0,0.124059496,0.0,0.253246753,0.0,0.319148936,0.0,0.0,0,6.166666
driesda01,1/1/86,1,SFN,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,20,0.0,0.0,0,0.3125,0.0,0.125,0.2,0.0,1.0,0.25,0.0,10.69135802,187,5.916666
drottdi01,1/1/59,1,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0
stangda01,1/1/10,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,6.25
donovdi01,1/1/56,1,CHA,0,90,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,13,107,0.222222222,0.0,33,0.0,0.6968546790000001,0.144443778,0.0,0.280373832,0.0,0.293103448,0.0,0.0,0,6.25
mccabdi01,1/1/22,1,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0,5.8333330000000005
cotahu01,1/1/07,1,PIT,5,14,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0.0,0.388888889,5,0.0,0.746030889,0.0,0.111111111,0.0,1.0,0.307692308,0.0,1.209876543,225,5.916666
dimagdo01,1/1/40,1,BOS,0,418,0,0,32,6,0,0,7,0,0,46,0,2,5,0,0,80,0,0.301435407,0.36659436,194,0.0,0.0,0.162678593,0.0,0.098712446,0.891304348,0.324175824,0.0,8.635802469,168,5.75
lapoida01,1/1/88,2,PIT,8,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.25
bushdo01,1/1/16,1,DET,0,550,73,124,0,9,0,0,19,0,75,0,0,0,27,0,0,0,653,0.225454545,0.319488818,0,0.0,0.586760818,0.0,0.0,0.0,1.785714286,0.244094488,1.0,0.0,140,5.5
harledi01,1/1/03,1,CHN,104,386,0,89,9,0,0,0,27,0,0,0,0,11,0,0,0,0,457,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.567901235,165,5.8333330000000005
brenndo01,1/1/37,1,CIN,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,6.0
wellsja02,1/1/08,1,SDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049382715999999986,200,6.3333330000000005
moneydo01,1/1/72,1,PHI,152,0,54,119,0,2,15,52,5,7,0,92,0,2,0,0,0,0,0,0.0,0.0,0,0.343283,0.0,0.0,0.069491525,0.15593220300000002,0.445652174,0.0,0.0,10.61728395,0,6.0833330000000005
segurje01,1/1/12,1,LAA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,5.8333330000000005
davenda01,1/1/16,1,SLA,59,73,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.136986301,0.0,13,0.0,0.485774308,0.0,0.0,0.4479166670000001,0.372093023,0.333333333,0.0,0.0,220,6.5
orrda01,1883-01-01,1,NY4,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4.882716049,250,5.916666
mossido01,1/1/65,1,KC1,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,6.0833330000000005
figueed01,1/1/80,2,TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,6.0833330000000005
beckmji01,1/1/28,1,CIN,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,172,5.8333330000000005
coffmdi01,1/1/34,1,SLA,0,51,0,11,0,0,0,0,0,0,1,23,0,0,5,0,0,10,0,0.215686275,0.0,0,0.235294,0.0,0.019607725,0.0,0.0,0.043478261,0.0,0.0,2.913580247,195,6.166666
baileed01,1/1/54,1,CIN,73,0,21,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,222,0.0,0.32420091300000003,0,0.3879780000000001,0.712178913,0.191256689,0.157657658,0.0,0.0,0.0,1.0,0.0,0,6.166666
cookde01,1/1/00,1,NYN,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12962963,185,6.25
hermadu01,1/1/00,1,MON,38,55,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.145454545,0.0,10,0.181818,0.0,0.0,0.030769231,0.323076923,0.095238095,0.235294118,0.0,0.0,0,6.25
goodedw01,1/1/88,1,NYN,34,90,0,16,0,0,0,9,0,0,0,0,0,0,9,1,0,14,101,0.0,0.184782609,0,0.222222,0.0,0.0,0.0,0.178217822,0.0,0.208333333,0.0,2.679012346,190,6.166666
luquedo01,1/1/30,1,BRO,31,75,8,0,1,0,0,11,0,0,3,0,0,3,4,0,0,16,85,0.24,0.296296296,21,0.0,0.576296296,0.04,0.0,0.0,1.0,0.0,0.0,3.450617284,0,5.5833330000000005
cunnijo01,1/1/56,1,SLN,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.25,1.0,0.0,0.0,0.0,180,6.0
gagneer01,1/1/07,2,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,6.166666
morgajo02,1/1/75,1,CIN,146,498,0,0,27,0,17,94,0,10,0,0,3,3,0,6,0,113,639,0.327309237,0.0,253,0.0,0.0,0.180722763,0.20657277,0.0,2.538461538,0.335632184,0.87012987,16.35185185,160,5.5833330000000005
wengedo01,1/1/01,1,PIT,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,6.166666
birddo01,1/1/81,2,CHN,0,20,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0.0,0.14285714300000002,0,0.1,0.242857143,0.0,0.0,0.0,0.090909091,0.0,0.0,0.0,0,6.3333330000000005
sanchdu01,1/1/06,1,NYN,49,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.783950617,0,6.166666
dennyjo01,1/1/85,1,PHI,0,81,2,10,1,0,0,0,2,0,0,19,0,0,3,0,0,9,0,0.12345679,0.164705882,11,0.135802,0.0,0.0,0.045454545,0.21590909100000005,0.210526316,0.161290323,0.0,0.0,185,6.25
ruthvdi01,1/1/86,1,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.240740741,0,6.25
minchdo01,1/1/61,1,MIN,0,101,18,19,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0.188118812,0.0,0,0.0,0.739273333,0.0,0.0,0.0,0.0,0.0,0.0,8.641975309,0,6.25
seguidi01,1/1/62,1,KC1,0,0,0,8,0,0,0,2,0,0,0,0,0,0,1,0,0,6,0,0.235294118,0.257142857,12,0.0,0.610083857,0.0,0.027777778,0.0,0.0,0.388888889,0.0,3.950617284,190,6.0
healyjo01,1886-01-01,1,SL5,43,145,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19,0.13103399999999998,0.239877537,0.034482276,0.013605442,0.0,0.0,0.179487179,0.0,0.0,0,6.166666
jacobel01,1/1/20,1,SLN,0,26,2,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,30,0.0,0.222222222,0,0.230769,0.0,0.038461308,0.033333333,0.233333333,0.0,0.0,0.0,1.5432098769999998,0,6.0
huhnem01,1/1/17,1,CIN,0,0,0,10,0,0,0,3,0,0,2,0,0,0,0,0,0,0,54,0.0,0.226415094,15,0.294117,0.0,0.098038569,0.037037037,0.092592593,0.4,0.0,1.0,0.0,180,6.0
alexado01,1/1/84,1,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469135802,190,6.25
younger03,1/1/13,2,NYN,91,374,48,94,18,0,0,0,0,7,0,67,1,2,0,1,5,0,418,0.25133689800000003,0.317961165,123,0.0,0.646838165,0.0,0.083732057,0.160287081,0.52238806,0.0,0.8444444440000001,0.0,0,5.8333330000000005
verbaem01,1/1/48,2,CHN,0,0,0,73,15,1,0,0,4,0,4,0,0,1,0,0,4,0,0,0.0,0.308300395,93,0.0,0.0,0.08064516099999999,0.0,0.0,0.0,0.0,0.0,5.265432099,0,5.916666
chanees01,1/1/13,1,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.916666
camacer01,1/1/84,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,6.0833330000000005
scottev01,1/1/17,1,BOS,157,528,0,0,0,0,0,0,0,0,20,0,0,0,41,0,0,0,0,0.0,0.0,0,0.3125,0.0,0.071969697,0.033955857,0.078098472,0.434782609,0.263485477,0.0,10.20987654,148,5.666666
herrmed01,1/1/76,2,HOU,0,265,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,296,0.0,0.0,0,0.0,0.540961543,0.064150415,0.074324324,0.0,0.0,0.0,0.0,5.691358025,0,6.0833330000000005
marbefi01,1/1/35,1,DET,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0833330000000005
parrajo01,1/1/95,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50617284,0,5.916666
stanked01,1/1/53,1,SLN,17,30,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8,0,0.266666667,0.405405405,0,0.266666,0.0,0.0,0.15,0.1,0.0,0.307692308,0.0,0.0,170,5.666666
chancfr01,1/1/07,1,CHN,111,382,58,0,0,2,0,49,35,0,0,0,0,13,5,0,0,0,0,0.0,0.394618834,138,0.361256,0.0,0.0,0.0,0.0,0.0,0.291338583,1.0,7.944444444,190,6.0
dickmem01,1/1/36,1,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.166666
bourju01,1/1/16,1,MIA,0,280,0,74,0,1,0,0,0,0,38,56,0,0,0,3,0,0,0,0.264285714,0.0,133,0.475,0.8239096570000001,0.21071428600000006,0.0,0.0,0.6785714290000001,0.278301887,0.0,0.0,265,6.25
owenser01,1/1/96,1,CIN,0,0,26,0,0,0,0,0,0,2,0,38,0,1,1,2,0,0,0,0.0,0.0,0,0.229268,0.0,0.0,0.0,0.0,0.605263158,0.0,0.0,0.0,185,6.0833330000000005
matthga01,1/1/84,1,CHN,0,0,0,0,21,2,14,82,17,0,0,97,0,0,1,0,10,0,608,0.291242363,0.0,0,0.427698,0.837912168,0.136455637,0.169407895,0.0,1.06185567,0.330769231,0.0,12.54938272,185,6.166666
jonesfi01,1/1/02,1,CHA,135,0,98,0,16,0,0,0,0,0,57,0,0,3,0,0,0,0,612,0.0,0.0,197,0.3703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03703704,180,5.916666
anderfr01,1/1/15,1,BUF,0,80,0,12,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0.0,0.17073170699999998,0,0.0,0.333231707,0.0,0.0,0.0,0.0,0.203389831,0.0,0.0,0,6.166666
koneted01,1/1/10,1,SLN,144,520,0,157,0,0,3,0,0,0,0,0,0,4,0,0,0,115,0,0.301923077,0.0,0,0.0,0.0,0.123076923,0.0,0.0,0.0,0.0,0.0,12.87037037,0,6.166666
brettge01,1/1/74,1,KCA,0,0,0,0,0,0,0,0,8,0,21,0,3,0,0,0,0,101,0,0.0,0.0,0,0.363238,0.0,0.0,0.0,0.0781893,0.0,0.303102625,0.0,0.0,0,6.0
talbofr01,1/1/63,1,CHA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.277777778,0,6.166666
howarfr01,1/1/59,1,LAN,9,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14285714300000002,0.0,0,0.380952,0.598343304,0.238094857,0.086956522,0.391304348,0.0,0.181818182,0.0,11.69753086,0,6.5833330000000005
elsteke01,1/1/88,1,NYN,149,406,0,0,0,1,9,0,0,0,0,0,12,0,0,0,0,0,450,0.214285714,0.281531532,127,0.312807,0.0,0.0,0.07777777799999999,0.0,0.0,0.222857143,0.0,5.802469136,0,6.166666
seitzke01,1/1/86,1,KCA,28,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0.322916667,0.439655172,0,0.447916,0.0,0.0,0.163793103,0.0,1.357142857,0.0,0.0,0.0,180,5.916666
granted01,1/1/13,1,CIN,0,0,12,20,1,0,0,0,0,0,11,10,0,0,0,0,0,19,0,0.212765957,0.0,21,0.223404,0.0,0.0,0.0,0.0,1.1,0.0,0.0,6.1111111110000005,0,5.916666
crawfgl01,1/1/46,1,PHI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,5.75
gaettga01,1/1/86,1,MIN,157,0,0,0,0,1,0,0,14,0,52,108,0,6,0,0,18,0,661,0.0,0.346969697,0,0.518456,0.0,0.0,0.0,0.163388805,0.481481481,0.297826087,0.48275862,15.47530864,180,6.0
wagnega01,1/1/66,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.3333330000000005
hattogr01,1/1/54,2,CHA,0,0,3,0,0,0,0,3,1,0,0,3,0,0,0,1,0,4,0,0.166666667,0.27777777800000003,0,0.0,0.0,0.0,0.0,0.083333333,1.666666667,0.17857142899999998,1.0,0.0,170,5.666666
fostege01,1/1/72,1,CIN,59,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,22,0,0.0,0.0,41,0.0,0.0,0.082758,0.032894737,0.0,0.0,0.0,0.0,12.2037037,0,6.0833330000000005
magooge01,1898-01-01,1,BRO,0,343,0,77,7,0,0,39,0,0,0,0,0,3,1,0,0,0,377,0.224489796,0.0,0,0.0,0.0,0.029154204,0.0,0.0,0.0,0.222222222,1.0,0.0,0,5.8333330000000005
crossla01,1/1/03,1,PHA,137,0,60,163,0,0,2,90,0,0,10,0,0,0,0,0,0,0,0,0.0,0.304042179,199,0.35599200000000003,0.6600341789999999,0.064399871,0.0,0.0,0.0,0.289048474,0.0,14.04320988,155,5.666666
woodge01,1882-01-01,1,DTN,0,0,0,0,12,12,7,0,0,0,14,0,0,0,0,0,0,70,0,0.0,0.0,0,0.0,0.71696282,0.151999667,0.0,0.0,0.466666667,0.278106509,0.0,0.0,175,5.8333330000000005
alvarhe01,1/1/15,1,MIA,4,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0.333333333,0.0,3,0.5,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,205,6.0
wehmehe01,1/1/56,2,SLN,0,58,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,61,0.224137931,0.0,22,0.37931,0.62931,0.155172069,0.0,0.0,0.117647059,0.282051282,0.0,0.0,0,6.166666
lairdge01,1/1/15,1,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0833330000000005
sosael01,1/1/77,1,LAN,45,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.25,1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.716049383,0,6.166666
hattogr01,1/1/55,1,BOS,0,0,0,93,11,0,0,49,0,0,0,0,0,0,0,5,0,74,0,0.244736842,0.0,124,0.326315,0.0,0.0,0.16344086,0.0,0.0,0.252124646,0.0,0.0,0,5.666666
anderga01,1/1/96,1,CAL,0,607,79,173,0,0,12,72,7,0,27,0,5,0,0,0,22,0,0,0.0,0.313971743,0,0.0,0.719242743,0.120262763,0.042056075,0.0,0.321428571,0.0,0.4375,0.0,0,6.25
covelha01,1/1/10,1,CIN,7,16,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,17,0.0,0.0,0,0.0,0.1875,0.0625,0.0,0.235294118,0.0,0.0,0.0,0.0,180,6.0
lloydgr01,1/1/96,1,ML4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,6.666666
maddugr01,1/1/08,2,LAN,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0.0,0.076923077,1,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,0.0,4.685185185,0,6.0
wehmehe01,1/1/56,1,PHI,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,2.549382716,185,6.166666
younger01,1/1/05,1,SDN,0,142,22,0,9,0,0,12,0,0,0,12,0,0,0,0,0,0,163,0.274647887,0.35625,54,0.380281,0.736531,0.105633113,0.0,0.073619632,0.0,0.2890625,0.538461538,0.0,0,5.75
derbyge01,1883-01-01,1,BFN,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0,0.237288136,0,0.254237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0
gettmja01,1898-01-01,1,WAS,142,0,0,0,16,0,5,0,0,0,29,0,0,6,0,0,0,131,612,0.276895944,0.318936877,0,0.0,0.6681428770000001,0.072310056,0.0,0.0,0.0,0.270462633,0.0,0.0,0,5.916666
grahaba01,1889-01-01,1,PH4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0.0,0.166666667,0,0.166666,0.0,-6.67e-07,0.0,0.0,0.0,0.0,0.0,0.024691358,0,0.0
davisma01,1/1/88,1,SDN,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,5,0.0,0.772727273,0.3,0.0,0.333333333,0.25,0.0,0.0,3.858024691,180,6.25
morelha01,1891-01-01,1,PHI,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.0,1,0.0,0.306722118,-5.71e-07,0.176470588,0.176470588,1.0,0.090909091,0.0,0.030864198,0,0.0
mooreha01,1884-01-01,1,WSU,111,0,77,155,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33622559700000004,0.0,0,0.414316,0.776816,0.0,0.039583333,0.0,0.0,0.0,0.0,0.0,0,0.0
varitja01,1/1/97,1,BOS,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230,6.166666
barrema01,1884-01-01,2,IN2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0.076923077,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049382715999999986,0,5.75
parrage01,1/1/09,1,ARI,0,455,0,0,21,8,0,0,0,0,25,89,0,1,0,6,18,98,0,0.0,0.0,0,0.404395,0.0,0.11428511,0.050916497000000005,0.181262729,0.0,0.0,0.0,6.728395062000001,210,5.916666
mccleha01,1/1/22,1,CHA,0,0,0,0,17,0,0,28,3,2,0,32,0,3,18,0,0,0,0,0.225913621,0.271875,0,0.322259,0.0,0.096345379,0.0,0.0,0.0,0.0,0.0,2.12345679,0,5.75
mcknije01,1/1/93,1,NYN,105,164,0,42,0,0,2,0,0,0,0,31,0,1,0,0,0,0,183,0.25609756100000003,0.0,0,0.0,0.0,0.0,0.071038251,0.169398907,0.419354839,0.0,0.0,1.345679012,0,6.0
weaveje01,1/1/01,1,DET,33,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,6.416666
baldsja01,1/1/61,1,PHI,65,11,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0.0,0.083333333,0,0.0,0.0,0.0,0.076923077,0.538461538,0.14285714300000002,0.0,0.0,2.820987654,175,6.0833330000000005
davisik02,1/1/10,1,NYN,147,523,73,0,0,0,19,0,3,2,0,0,0,0,0,0,0,0,601,0.263862333,0.0,230,0.43977,0.7908515309999999,0.175907667,0.119800333,0.229617304,0.52173913,0.0,0.0,0.0,220,6.3333330000000005
glassja01,1894-01-01,1,PIT,0,0,46,0,10,7,0,63,0,0,0,0,0,0,0,0,0,75,0,0.280120482,0.3487738420000001,0,0.0,0.0,0.081324518,0.084468665,0.0,7.75,0.281345566,1.0,0.0,0,5.666666
oroscje01,1/1/03,1,SDN,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728395062000001,0,6.166666
kommefr01,1/1/14,2,BLF,16,42,5,0,1,0,0,1,0,0,0,7,0,1,1,0,0,7,0,0.0,0.34,13,0.309523,0.0,0.0,0.13725490199999998,0.0,1.0,0.0,0.0,0.0,0,6.0
salveja01,1/1/45,1,CLE,19,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0.4,0.0,9,0.0,0.0,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,180,6.0
myersha01,1/1/15,1,BRF,118,341,61,0,0,0,0,0,0,0,0,0,0,2,27,0,0,87,402,0.287390029,0.35200000000000004,112,0.0,0.680445,0.0,0.07960199,0.0,0.8205128209999999,0.0,0.0,2.327160494,0,6.25
edmonji01,1/1/07,1,SLN,0,365,0,0,0,0,0,0,0,2,41,0,0,0,0,3,0,0,0,0.252054795,0.325183374,147,0.0,0.0,0.0,0.0,0.182481752,0.546666667,0.0,0.0,0.0,190,6.0833330000000005
wellsja01,1890-01-01,1,SL4,30,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0.238095238,0.0,0,0.266666,0.599999333,0.0,0.0,0.0,0.0,0.238095238,0.0,0.283950617,167,5.916666
smithha03,1/1/02,1,PIT,0,185,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0.189189189,0.0,41,0.221621,0.432147316,0.0,0.0,0.0,0.0,0.189189189,1.0,0.0,165,5.666666
dicksja01,1/1/00,1,ANA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450617284,190,6.0
warneja03,1/1/66,1,CAL,0,0,0,26,4,0,0,16,0,0,9,55,0,0,0,1,2,14,133,0.211382114,0.0,0,0.0,0.694051895,0.0,0.067669173,0.413533835,0.0,0.306451613,0.0,0.0,0,6.0
mcgeeja01,1/1/16,1,COL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.185185185,230,6.25
zahnge01,1/1/81,1,CAL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87654321,180,6.0833330000000005
lyonshe01,1/1/41,1,SLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,195,5.916666
tiernmi01,1889-01-01,1,NY1,0,0,0,167,23,0,0,0,0,0,96,32,0,0,0,0,0,0,0,0.0,0.446666667,0,0.0,0.0,0.162323661,0.16,0.053333333,3.0,0.34354485799999995,0.0,0.0,0,5.916666
cannojo01,1/1/78,1,HOU,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.222222222,0.0,4,0.222222,0.0,0.0,0.0,0.0,0.0,0.235294118,0.0,0.0,0,6.25
jennija01,1/1/04,1,COL,0,71,3,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0.0,0.260273973,0,0.338028,0.0,0.09859138,0.025641026,0.205128205,0.0,0.296296296,0.0,0.0,0,6.166666
chrisne01,1/1/59,1,DET,65,0,0,14,3,0,6,0,0,0,0,10,0,1,0,0,0,5,0,0.0,0.0,0,0.33018800000000004,0.0,0.198112528,0.1,0.0,0.0,0.08791208800000001,0.0,1.864197531,187,6.25
wakefho01,1/1/06,1,WS1,77,0,17,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0,0,0.35545,0.658202294,0.0,0.0,0.0,0.0,0.0,0.0,0.6975308640000001,0,6.0833330000000005
mcginjo01,1/1/08,1,NY1,37,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,10,68,0.0,0.0,0,0.196721,0.403070206,0.0,0.0,0.0,0.0,0.180327869,1.0,0.0,0,5.916666
streios01,1899-01-01,1,BSN,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061728395,190,6.416666
mcaulik01,1/1/17,1,SLN,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0.28571428600000004,0.0,2,0.0,0.0,-2.86e-07,0.0,0.0,0.0,0.333333333,0.0,0.395061728,0,5.75
bluejji01,1/1/16,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271604938,200,6.166666
